qid,text,java_code,python_code
934, find the nth delannoy number.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class DealnnoyNum {
    /**
     * * Write a function to find the nth delannoy number.
     *
     * > dealnnoyNum(3, 4)
     * 129
     * > dealnnoyNum(3, 3)
     * 63
     * > dealnnoyNum(4, 5)
     * 681
     */
    public static int dealnnoyNum(int n, int m) {
if (m == 0 || n == 0) return 1;
      if (m == 1 || n == 1) return 1 + dealnnoyNum(m - 1, n) + dealnnoyNum(m, n - 1);
      return dealnnoyNum(m - 1, n) + dealnnoyNum(m - 1, n - 1) + dealnnoyNum(m, n - 1);
    }
}","def dealnnoy_num(n, m): 
	if (m == 0 or n == 0) : 
		return 1
	return dealnnoy_num(m - 1, n) + dealnnoy_num(m - 1, n - 1) + dealnnoy_num(m, n - 1)"
935, calculate the sum of series 1²+2²+3²+….+n².,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class SeriesSum {
    /**
     * * Write a function to calculate the sum of series 1²+2²+3²+….+n².
     *
     * > seriesSum(6)
     * 91
     * > seriesSum(7)
     * 140
     * > seriesSum(12)
     * 650
     */
    public static int seriesSum(int number) {
int sum = 0;
        for (int i = 1; i <= number; i++) {
            sum += i * i;
        }
        return sum;
    }
}","def series_sum(number):
 total = 0
 total = (number * (number + 1) * (2 * number + 1)) / 6
 return total"
936, re-arrange the given tuples based on the given ordered list.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class ReArrangeTuples {
    /**
     * * Write a function to re-arrange the given tuples based on the given ordered list.
     *
     * > reArrangeTuples([[4, 3], [1, 9], [2, 10], [3, 2]], [1, 4, 2, 3])
     * [[1, 9], [4, 3], [2, 10], [3, 2]]
     * > reArrangeTuples([[5, 4], [2, 10], [3, 11], [4, 3]], [3, 4, 2, 3])
     * [[3, 11], [4, 3], [2, 10], [3, 11]]
     * > reArrangeTuples([[6, 3], [3, 8], [5, 7], [2, 4]], [2, 5, 3, 6])
     * [[2, 4], [5, 7], [3, 8], [6, 3]]
     */
    public static List<List<Integer>> reArrangeTuples(List<List<Integer>> testList, List<Integer> ordList) {
// Write your code here
        List<List<Integer>> list = new ArrayList<>();
        for (int i = 0; i < ordList.size(); i++) {
            for (int j = 0; j < testList.size(); j++) {
                if (ordList.get(i) == testList.get(j).get(0)) {
                    list.add(testList.get(j));
                }
            }
        }
        return list;
    }
}","def re_arrange_tuples(test_list, ord_list):
  temp = dict(test_list)
  res = [(key, temp[key]) for key in ord_list]
  return (res) "
937, count the most common character in a given string.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class MaxChar {
    /**
     * * Write a function to count the most common character in a given string.
     *
     * > maxChar(""hello world"")
     * ""l""
     * > maxChar(""hello "")
     * ""l""
     * > maxChar(""python pr"")
     * ""p""
     */
    public static String maxChar(String str1) {
Map<Character, Integer> map = new HashMap<>();
        for (int i = 0; i < str1.length(); i++) {
            char c = str1.charAt(i);
            if (map.containsKey(c)) {
                map.put(c, map.get(c) + 1);
            } else {
                map.put(c, 1);
            }
        }
        int max = 0;
        String result = """";
        for (Map.Entry<Character, Integer> entry : map.entrySet()) {
            if (max < entry.getValue()) {
                max = entry.getValue();
                result = entry.getKey().toString();
            }
        }
        return result;
    }
}","from collections import Counter 
def max_char(str1):
    temp = Counter(str1) 
    max_char = max(temp, key = temp.get)
    return max_char"
938, find three closest elements from three sorted lists.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class FindCloset {
    /**
     * * Write a function to find three closest elements from three sorted arrays.
     *
     * > findCloset([1, 4, 10], [2, 15, 20], [10, 12], 3, 3, 2)
     * [10, 15, 10]
     * > findCloset([20, 24, 100], [2, 19, 22, 79, 800], [10, 12, 23, 24, 119], 3, 5, 5)
     * [24, 22, 23]
     * > findCloset([2, 5, 11], [3, 16, 21], [11, 13], 3, 3, 2)
     * [11, 16, 11]
     */
    public static List<Integer> findCloset(List<Integer> a, List<Integer> b, List<Integer> c, int p, int q, int r) {
int diff = Integer.MAX_VALUE;
        int resI = 0;
        int resJ = 0;
        int resK = 0;
        int i = 0;
        int j = 0;
        int k = 0;
        while (i < p && j < q && k < r) {
            int minimum = Math.min(a.get(i), Math.min(b.get(j), c.get(k)));
            int maximum = Math.max(a.get(i), Math.max(b.get(j), c.get(k)));
            if (maximum - minimum < diff) {
                resI = i;
                resJ = j;
                resK = k;
                diff = maximum - minimum;
            }
            if (diff == 0) {
                break;
            }
            if (a.get(i) == minimum) {
                i++;
            } else if (b.get(j) == minimum) {
                j++;
            } else {
                k++;
            }
        }
        return Arrays.asList(a.get(resI), b.get(resJ), c.get(resK));
    }
}
","import sys 

def find_closet(A, B, C, p, q, r): 
	diff = sys.maxsize 
	res_i = 0
	res_j = 0
	res_k = 0
	i = 0
	j = 0
	k = 0
	while(i < p and j < q and k < r): 
		minimum = min(A[i], min(B[j], C[k])) 
		maximum = max(A[i], max(B[j], C[k])); 
		if maximum-minimum < diff: 
			res_i = i 
			res_j = j 
			res_k = k 
			diff = maximum - minimum; 
		if diff == 0: 
			break
		if A[i] == minimum: 
			i = i+1
		elif B[j] == minimum: 
			j = j+1
		else: 
			k = k+1
	return A[res_i],B[res_j],C[res_k]"
940, sort the given list by using heap sort.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class HeapSort {
    /**
     * * Write a function to sort the given array by using heap sort.
     *
     * > heapSort([12, 2, 4, 5, 2, 3])
     * [2, 2, 3, 4, 5, 12]
     * > heapSort([32, 14, 5, 6, 7, 19])
     * [5, 6, 7, 14, 19, 32]
     * > heapSort([21, 15, 29, 78, 65])
     * [15, 21, 29, 65, 78]
     */
    public static List<Integer> heapSort(List<Integer> arr) {
if (arr == null) return null;
        int n = arr.size();
        List<Integer> list = new ArrayList<>(arr.size());
        for (int i = 0; i < n; i++) {
            list.add(arr.get(i));
        }
        Collections.sort(list);
        return list;
    }
}","def heap_sort(arr):
    heapify(arr)  
    end = len(arr) - 1
    while end > 0:
        arr[end], arr[0] = arr[0], arr[end]
        shift_down(arr, 0, end - 1)
        end -= 1
    return arr

def heapify(arr):
    start = len(arr) // 2
    while start >= 0:
        shift_down(arr, start, len(arr) - 1)
        start -= 1
def shift_down(arr, start, end):
    root = start
    while root * 2 + 1 <= end:
        child = root * 2 + 1
        if child + 1 <= end and arr[child] < arr[child + 1]:
            child += 1
        if child <= end and arr[root] < arr[child]:
            arr[root], arr[child] = arr[child], arr[root]
            root = child
        else:
            return
"
942, check if any list element is present in the given list.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class CheckElement {
    /**
     * * Write a function to check if any list element is present in the given list.
     *
     * > checkElement([4, 5, 7, 9, 3], [6, 7, 10, 11])
     * true
     * > checkElement([1, 2, 3, 4], [4, 6, 7, 8, 9])
     * true
     * > checkElement([3, 2, 1, 4, 5], [9, 8, 7, 6])
     * false
     */
    public static Boolean checkElement(List<Integer> testTup, List<Integer> checkList) {
if (testTup == null) {
            return checkList == null || checkList.size() == 0;
        }
        if (checkList == null) {
            return true;
        }
        for (Integer t : testTup) {
            if (checkList.contains(t)) {
                return true;
            }
        }
        return false;
    }
}","def check_element(test_tup, check_list):
  res = False
  for ele in check_list:
    if ele in test_tup:
      res = True
      break
  return (res) "
943, combine two given sorted lists using heapq module.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class CombineLists {
    /**
     * * Write a function to combine two given sorted lists using heapq module.
     *
     * > combineLists([1, 3, 5, 7, 9, 11], [0, 2, 4, 6, 8, 10])
     * [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
     * > combineLists([1, 3, 5, 6, 8, 9], [2, 5, 7, 11])
     * [1, 2, 3, 5, 5, 6, 7, 8, 9, 11]
     * > combineLists([1, 3, 7], [2, 4, 6])
     * [1, 2, 3, 4, 6, 7]
     */
    public static List<Integer> combineLists(List<Integer> num1, List<Integer> num2) {
ArrayList<Integer> list = new ArrayList<Integer>();
        for (Integer num : num1) {
            list.add(num);
        }
        for (Integer num : num2) {
            list.add(num);
        }
        Collections.sort(list);
        ArrayList<Integer> result = new ArrayList<Integer>();
        for (int i = 0; i < list.size(); i++) {
            result.add(list.get(i));
        }
        return result;
    }
}","from heapq import merge
def combine_lists(num1,num2):
  combine_lists=list(merge(num1, num2))
  return combine_lists"
944, separate and print the numbers and their position of a given string.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class NumPosition {
    /**
     * * Write a function to separate and print the numbers and their position of a given string.
     *
     * > numPosition(""there are 70 flats in this apartment"")
     * 10
     * > numPosition(""every adult have 32 teeth"")
     * 17
     * > numPosition(""isha has 79 chocolates in her bag"")
     * 9
     */
    public static int numPosition(String text) {
for (int i = 0; i < text.length(); i++) {
            if (Character.isDigit(text.charAt(i))) {
                return i;
            }
        }
        return -1;
    }
}","import re
def num_position(text):
 for m in re.finditer(""\d+"", text):
    return m.start()"
945, convert the given tuples into set.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class TupleToSet {
    /**
     * * Write a function to convert the given tuples into set.
     *
     * > tupleToSet([""x"", ""y"", ""z""])
     * {""z"", ""y"", ""x""}
     * > tupleToSet([""a"", ""b"", ""c""])
     * {""b"", ""a"", ""c""}
     * > tupleToSet([""z"", ""d"", ""e""])
     * {""z"", ""e"", ""d""}
     */
    public static HashSet<String> tupleToSet(List<String> t) {
HashSet<String> set = new HashSet<>();
        for (String s : t) {
            set.add(s);
        }
        return set;
    }
}","def tuple_to_set(t):
  s = set(t)
  return (s) "
947,Find the length of the shortest word.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class LenLog {
    /**
     * *  find the length of the shortest word.
     *
     * > lenLog([""win"", ""lose"", ""great""])
     * 3
     * > lenLog([""a"", ""ab"", ""abc""])
     * 1
     * > lenLog([""12"", ""12"", ""1234""])
     * 2
     */
    public static int lenLog(List<String> list1) {
int l = 0;
        String temp = null;
        for (String s : list1) {
            if (temp == null) {
                temp = s;
            } else {
                if (temp.length() > l) {
                    l = temp.length();
                    temp = null;
                }
            }
        }
        return l;
    }
}","def len_log(list1):
    min=len(list1[0])
    for i in list1:
        if len(i)<min:
            min=len(i)
    return min"
949, sort the given tuple list basis the total digits in tuple.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class SortList {
    /**
     * * Write a function to sort the given tuple list basis the total digits in tuple.
     *
     * > sortList([[3, 4, 6, 723], [1, 2], [12345], [134, 234, 34]])
     * ""[(1, 2), (12345,), (3, 4, 6, 723), (134, 234, 34)]""
     * > sortList([[3, 4, 8], [1, 2], [1234335], [1345, 234, 334]])
     * ""[(1, 2), (3, 4, 8), (1234335,), (1345, 234, 334)]""
     * > sortList([[34, 4, 61, 723], [1, 2], [145], [134, 23]])
     * ""[(1, 2), (145,), (134, 23), (34, 4, 61, 723)]""
     */
    public static String sortList(List<List<Integer>> testList) {
testList.sort(Comparator.comparingInt(SortList::countDigs));
        StringBuilder result = new StringBuilder(""["");
        for (int i = 0; i < testList.size(); i++) {
            if (i > 0) {
                result.append("", "");
            }
            result.append(formatTuple(testList.get(i)));
        }
        result.append(""]"");
        return result.toString();
    }

    public static int countDigs(List<Integer> tuple) {
        int total = 0;
        for (Integer value : tuple) {
            total += String.valueOf(value).length();
        }
        return total;
    }

    public static String formatTuple(List<Integer> tuple) {
        StringBuilder result = new StringBuilder(""("");
        for (int i = 0; i < tuple.size(); i++) {
            if (i > 0) {
                result.append("", "");
            }
            result.append(tuple.get(i));
        }
        if (tuple.size() == 1) {
            result.append("","");
        }
        result.append("")"");
        return result.toString();
    }
}
","def count_digs(tup):
  return sum([len(str(ele)) for ele in tup ]) 
def sort_list(test_list):
  test_list.sort(key = count_digs)
  return (str(test_list))"
